exp_name,date,refreshrate(hz),screenresolutionvert(pixels),screenresolutionhori(pixels),screenwidth(cm),eccentricity,Stim_size,left-handed,age,gender,participant,language,TrialNumber,bgori,temp,staircase,targetloc,cond,ran,order,resp,rt,acc,contrast
Contrast Stuff,2022_Oct_14_1328,100,1200,1920,49,2,1.5,True,54,male,Ph,fr,145,361,0,2,0,3,1.0,144.0,1.0,0.3643322,0.0,0.28174533472756413
Contrast Stuff,2022_Oct_14_1328,100,1200,1920,49,2,1.5,True,54,male,Ph,fr,146,361,0,1,0,3,1.0,145.0,1.0,0.815191,0.0,0.14092795004371353
Contrast Stuff,2022_Oct_14_1328,100,1200,1920,49,2,1.5,True,54,male,Ph,fr,147,361,0,2,1,3,1.0,146.0,1.0,0.4404078,1.0,0.2931221993567684
Contrast Stuff,2022_Oct_14_1328,100,1200,1920,49,2,1.5,True,54,male,Ph,fr,148,361,0,1,1,3,1.0,147.0,1.0,1.0960236,1.0,0.1555883507852197
Contrast Stuff,2022_Oct_14_1328,100,1200,1920,49,2,1.5,True,54,male,Ph,fr,149,361,0,2,1,3,1.0,148.0,1.0,1.5606222,1.0,0.2931221993567684
Contrast Stuff,2022_Oct_14_1328,100,1200,1920,49,2,1.5,True,54,male,Ph,fr,150,361,0,1,1,3,1.0,149.0,1.0,0.9101921,1.0,0.15253906809296364
Contrast Stuff,2022_Oct_14_1328,100,1200,1920,49,2,1.5,True,54,male,Ph,fr,151,361,0,2,0,3,1.0,150.0,0.0,1.2149409,1.0,0.28737747332359304
Contrast Stuff,2022_Oct_14_1328,100,1200,1920,49,2,1.5,True,54,male,Ph,fr,152,361,0,2,0,3,1.0,151.0,0.0,0.9714603,1.0,0.28174533472756413
Contrast Stuff,2022_Oct_14_1328,100,1200,1920,49,2,1.5,True,54,male,Ph,fr,153,361,0,2,0,3,1.0,152.0,0.0,1.1954415,1.0,0.28174533472756413
Contrast Stuff,2022_Oct_14_1328,100,1200,1920,49,2,1.5,True,54,male,Ph,fr,154,361,0,2,1,3,1.0,153.0,0.0,1.287301,0.0,0.27622357703508327
Contrast Stuff,2022_Oct_14_1328,100,1200,1920,49,2,1.5,True,54,male,Ph,fr,155,361,0,2,0,3,1.0,154.0,1.0,0.6985993,0.0,0.2931221993567684
Contrast Stuff,2022_Oct_14_1328,100,1200,1920,49,2,1.5,True,54,male,Ph,fr,156,361,0,2,0,3,1.0,155.0,1.0,1.6100514,0.0,0.2989817634696808
Contrast Stuff,2022_Oct_14_1328,100,1200,1920,49,2,1.5,True,54,male,Ph,fr,157,361,0,2,1,3,1.0,156.0,1.0,1.0283873,1.0,0.3110546343581532
Contrast Stuff,2022_Oct_14_1328,100,1200,1920,49,2,1.5,True,54,male,Ph,fr,158,361,0,2,1,3,1.0,157.0,1.0,0.7065301,1.0,0.30495846129566156
Contrast Stuff,2022_Oct_14_1328,100,1200,1920,49,2,1.5,True,54,male,Ph,fr,159,361,0,1,0,3,1.0,158.0,1.0,0.6571976,0.0,0.14954954646180463
Contrast Stuff,2022_Oct_14_1328,100,1200,1920,49,2,1.5,True,54,male,Ph,fr,160,361,0,2,1,3,1.0,159.0,0.0,0.4015819,0.0,0.30495846129566156
Contrast Stuff,2022_Oct_14_1328,100,1200,1920,49,2,1.5,True,54,male,Ph,fr,161,90,0,1,1,1,1.0,160.0,0.0,1.7914829,0.0,0.06016856135202387
Contrast Stuff,2022_Oct_14_1328,100,1200,1920,49,2,1.5,True,54,male,Ph,fr,162,90,0,1,0,1,1.0,161.0,0.0,1.4036402,1.0,0.18228250393864812
Contrast Stuff,2022_Oct_14_1328,100,1200,1920,49,2,1.5,True,54,male,Ph,fr,163,90,0,1,1,1,1.0,162.0,1.0,1.2975296,1.0,0.14954954646180463
Contrast Stuff,2022_Oct_14_1328,100,1200,1920,49,2,1.5,True,54,male,Ph,fr,164,90,0,1,1,1,1.0,163.0,1.0,1.2573135,1.0,0.12028991731550513
Contrast Stuff,2022_Oct_14_1328,100,1200,1920,49,2,1.5,True,54,male,Ph,fr,165,90,0,1,0,1,1.0,164.0,1.0,1.0362118,0.0,0.10066194775589994
Contrast Stuff,2022_Oct_14_1328,100,1200,1920,49,2,1.5,True,54,male,Ph,fr,166,90,0,1,0,1,1.0,165.0,0.0,2.0672479,1.0,0.16510683145147853
Contrast Stuff,2022_Oct_14_1328,100,1200,1920,49,2,1.5,True,54,male,Ph,fr,167,90,0,2,1,1,1.0,166.0,0.0,0.6871103,0.0,0.06016856135202387
Contrast Stuff,2022_Oct_14_1328,100,1200,1920,49,2,1.5,True,54,male,Ph,fr,168,90,0,2,1,1,1.0,167.0,1.0,1.5539871,1.0,0.18228250393864812
Contrast Stuff,2022_Oct_14_1328,100,1200,1920,49,2,1.5,True,54,male,Ph,fr,169,90,0,1,0,1,1.0,168.0,0.0,1.9519286,1.0,0.14661861467057924
Contrast Stuff,2022_Oct_14_1328,100,1200,1920,49,2,1.5,True,54,male,Ph,fr,170,90,0,1,1,1,1.0,169.0,0.0,1.2239774,0.0,0.1328033924101259
Contrast Stuff,2022_Oct_14_1328,100,1200,1920,49,2,1.5,True,54,male,Ph,fr,171,90,0,1,0,1,1.0,170.0,1.0,0.733589,0.0,0.18228250393864812
Contrast Stuff,2022_Oct_14_1328,100,1200,1920,49,2,1.5,True,54,male,Ph,fr,172,90,0,2,0,1,1.0,171.0,1.0,1.4845989,0.0,0.14954954646180463
Contrast Stuff,2022_Oct_14_1328,100,1200,1920,49,2,1.5,True,54,male,Ph,fr,173,90,0,2,1,1,1.0,172.0,0.0,2.2073088,0.0,0.25019625356806596
Contrast Stuff,2022_Oct_14_1328,100,1200,1920,49,2,1.5,True,54,male,Ph,fr,174,90,0,1,0,1,1.0,173.0,1.0,1.4794532,0.0,0.2655025936014887
Contrast Stuff,2022_Oct_14_1328,100,1200,1920,49,2,1.5,True,54,male,Ph,fr,175,90,0,2,1,1,1.0,174.0,0.0,1.430757,0.0,0.3502777952346755
Contrast Stuff,2022_Oct_14_1328,100,1200,1920,49,2,1.5,True,54,male,Ph,fr,176,90,0,1,1,1,1.0,175.0,1.0,0.8996912,1.0,0.3644219977033851
Contrast Stuff,2022_Oct_14_1328,100,1200,1920,49,2,1.5,True,54,male,Ph,fr,177,90,0,2,1,1,1.0,176.0,1.0,0.6993876,1.0,0.4441855946962907
Contrast Stuff,2022_Oct_14_1328,100,1200,1920,49,2,1.5,True,54,male,Ph,fr,178,90,0,2,1,1,1.0,177.0,1.0,0.4677504,1.0,0.42694555149181274
Contrast Stuff,2022_Oct_14_1328,100,1200,1920,49,2,1.5,True,54,male,Ph,fr,179,90,0,2,1,1,1.0,178.0,1.0,1.3791343,1.0,0.41037464094999004
Contrast Stuff,2022_Oct_14_1328,100,1200,1920,49,2,1.5,True,54,male,Ph,fr,180,90,0,2,0,1,1.0,179.0,1.0,0.9131822,0.0,0.38671636435739903
Contrast Stuff,2022_Oct_14_1328,100,1200,1920,49,2,1.5,True,54,male,Ph,fr,181,90,0,2,0,1,1.0,180.0,0.0,4.976352,1.0,0.4441855946962907
Contrast Stuff,2022_Oct_14_1328,100,1200,1920,49,2,1.5,True,54,male,Ph,fr,182,90,0,2,0,1,1.0,181.0,0.0,0.9535156,1.0,0.43548026785645116
Contrast Stuff,2022_Oct_14_1328,100,1200,1920,49,2,1.5,True,54,male,Ph,fr,183,90,0,2,0,1,1.0,182.0,0.0,0.687229,1.0,0.42694555149181274
Contrast Stuff,2022_Oct_14_1328,100,1200,1920,49,2,1.5,True,54,male,Ph,fr,184,90,0,2,0,1,1.0,183.0,0.0,0.7235125,1.0,0.41037464094999004
Contrast Stuff,2022_Oct_14_1328,100,1200,1920,49,2,1.5,True,54,male,Ph,fr,185,90,0,2,1,1,1.0,184.0,1.0,0.7969429,1.0,0.40233195469697436
Contrast Stuff,2022_Oct_14_1328,100,1200,1920,49,2,1.5,True,54,male,Ph,fr,186,90,0,1,1,1,1.0,185.0,1.0,0.5397401,1.0,0.3434129109865918
Contrast Stuff,2022_Oct_14_1328,100,1200,1920,49,2,1.5,True,54,male,Ph,fr,187,90,0,2,0,1,1.0,186.0,1.0,0.714146,0.0,0.3791373424660041
Contrast Stuff,2022_Oct_14_1328,100,1200,1920,49,2,1.5,True,54,male,Ph,fr,188,90,0,1,1,1,1.0,187.0,1.0,1.4567688,1.0,0.32361500725945164
Contrast Stuff,2022_Oct_14_1328,100,1200,1920,49,2,1.5,True,54,male,Ph,fr,189,90,0,1,1,1,1.0,188.0,1.0,0.8323761,1.0,0.30495846129566156
Contrast Stuff,2022_Oct_14_1328,100,1200,1920,49,2,1.5,True,54,male,Ph,fr,190,90,0,1,1,1,1.0,189.0,1.0,2.9715555,1.0,0.28174533472756413
Contrast Stuff,2022_Oct_14_1328,100,1200,1920,49,2,1.5,True,54,male,Ph,fr,191,90,0,1,0,1,1.0,190.0,1.0,2.2990992,0.0,0.25019625356806596
Contrast Stuff,2022_Oct_14_1328,100,1200,1920,49,2,1.5,True,54,male,Ph,fr,192,90,0,1,1,1,1.0,191.0,0.0,1.2832804,0.0,0.3172726709880634
Contrast Stuff,2022_Oct_14_1328,100,1200,1920,49,2,1.5,True,54,male,Ph,fr,193,90,0,2,1,1,1.0,192.0,1.0,0.5639036,1.0,0.42694555149181274
Contrast Stuff,2022_Oct_14_1328,100,1200,1920,49,2,1.5,True,54,male,Ph,fr,194,90,0,2,0,1,1.0,193.0,1.0,0.5130944,0.0,0.41857810191008316
Contrast Stuff,2022_Oct_14_1328,100,1200,1920,49,2,1.5,True,54,male,Ph,fr,195,90,0,2,1,1,1.0,194.0,0.0,1.2621303,0.0,0.45306494254461693
Contrast Stuff,2022_Oct_14_1328,100,1200,1920,49,2,1.5,True,54,male,Ph,fr,196,90,0,1,0,1,1.0,195.0,1.0,0.5570259,0.0,0.3644219977033851
Contrast Stuff,2022_Oct_14_1328,100,1200,1920,49,2,1.5,True,54,male,Ph,fr,197,90,0,2,0,1,1.0,196.0,0.0,0.8188535,1.0,0.4807822483352262
Contrast Stuff,2022_Oct_14_1328,100,1200,1920,49,2,1.5,True,54,male,Ph,fr,198,90,0,1,1,1,1.0,197.0,1.0,0.5626018,1.0,0.42694555149181274
Contrast Stuff,2022_Oct_14_1328,100,1200,1920,49,2,1.5,True,54,male,Ph,fr,199,90,0,1,0,1,1.0,198.0,0.0,1.3719671,1.0,0.41037464094999004
Contrast Stuff,2022_Oct_14_1328,100,1200,1920,49,2,1.5,True,54,male,Ph,fr,200,90,0,2,1,1,1.0,199.0,1.0,0.5982647,1.0,0.4713596856485354
Contrast Stuff,2022_Oct_14_1328,100,1200,1920,49,2,1.5,True,54,male,Ph,fr,201,90,0,2,0,1,1.0,200.0,0.0,0.6598599,1.0,0.46212179011187315
Contrast Stuff,2022_Oct_14_1328,100,1200,1920,49,2,1.5,True,54,male,Ph,fr,202,90,0,2,0,1,1.0,201.0,0.0,0.6696135,1.0,0.45306494254461693
Contrast Stuff,2022_Oct_14_1328,100,1200,1920,49,2,1.5,True,54,male,Ph,fr,203,90,0,1,0,1,1.0,202.0,0.0,0.6425582,1.0,0.3944468922240608
Contrast Stuff,2022_Oct_14_1328,100,1200,1920,49,2,1.5,True,54,male,Ph,fr,204,90,0,1,1,1,1.0,203.0,0.0,0.6403567,0.0,0.3791373424660041
Contrast Stuff,2022_Oct_14_1328,100,1200,1920,49,2,1.5,True,54,male,Ph,fr,205,90,0,1,0,1,1.0,204.0,0.0,0.6788267,1.0,0.43548026785645116
Contrast Stuff,2022_Oct_14_1328,100,1200,1920,49,2,1.5,True,54,male,Ph,fr,206,90,0,2,1,1,1.0,205.0,0.0,0.7114441,0.0,0.45306494254461693
Contrast Stuff,2022_Oct_14_1328,100,1200,1920,49,2,1.5,True,54,male,Ph,fr,207,90,0,1,1,1,1.0,206.0,0.0,0.5019729,0.0,0.42694555149181274
Contrast Stuff,2022_Oct_14_1328,100,1200,1920,49,2,1.5,True,54,male,Ph,fr,208,90,0,2,0,1,1.0,207.0,0.0,0.506946,1.0,0.4807822483352262
Contrast Stuff,2022_Oct_14_1328,100,1200,1920,49,2,1.5,True,54,male,Ph,fr,209,90,0,2,0,1,1.0,208.0,0.0,0.521274,1.0,0.4807822483352262
Contrast Stuff,2022_Oct_14_1328,100,1200,1920,49,2,1.5,True,54,male,Ph,fr,210,90,0,2,0,1,1.0,209.0,0.0,0.5070578,1.0,0.4713596856485354
Contrast Stuff,2022_Oct_14_1328,100,1200,1920,49,2,1.5,True,54,male,Ph,fr,211,90,0,1,1,1,1.0,210.0,0.0,0.680549,0.0,0.4713596856485354
Contrast Stuff,2022_Oct_14_1328,100,1200,1920,49,2,1.5,True,54,male,Ph,fr,212,90,0,2,1,1,1.0,211.0,1.0,0.3682533,1.0,0.46212179011187315
Contrast Stuff,2022_Oct_14_1328,100,1200,1920,49,2,1.5,True,54,male,Ph,fr,213,90,0,2,0,1,1.0,212.0,0.0,0.7800472,1.0,0.45306494254461693
Contrast Stuff,2022_Oct_14_1328,100,1200,1920,49,2,1.5,True,54,male,Ph,fr,214,90,0,2,1,1,1.0,213.0,1.0,0.4876745,1.0,0.4441855946962907
Contrast Stuff,2022_Oct_14_1328,100,1200,1920,49,2,1.5,True,54,male,Ph,fr,215,90,0,1,0,1,1.0,214.0,0.0,2.8504303,1.0,0.5203941169508742
Contrast Stuff,2022_Oct_14_1328,100,1200,1920,49,2,1.5,True,54,male,Ph,fr,216,90,0,2,0,1,1.0,215.0,0.0,0.8950775,1.0,0.4441855946962907
Contrast Stuff,2022_Oct_14_1328,100,1200,1920,49,2,1.5,True,54,male,Ph,fr,217,90,0,2,1,1,1.0,216.0,1.0,1.0166333,1.0,0.43548026785645116
Contrast Stuff,2022_Oct_14_1328,100,1200,1920,49,2,1.5,True,54,male,Ph,fr,218,90,0,1,0,1,1.0,217.0,0.0,0.809162,1.0,0.5101952250289417
Contrast Stuff,2022_Oct_14_1328,100,1200,1920,49,2,1.5,True,54,male,Ph,fr,219,90,0,1,1,1,1.0,218.0,1.0,0.5645895,1.0,0.5001962150677132
Contrast Stuff,2022_Oct_14_1328,100,1200,1920,49,2,1.5,True,54,male,Ph,fr,220,90,0,1,0,1,1.0,219.0,0.0,1.8150572,1.0,0.4807822483352262
Contrast Stuff,2022_Oct_14_1328,100,1200,1920,49,2,1.5,True,54,male,Ph,fr,221,90,0,1,1,1,1.0,220.0,1.0,0.6219121,1.0,0.4713596856485354
Contrast Stuff,2022_Oct_14_1328,100,1200,1920,49,2,1.5,True,54,male,Ph,fr,222,90,0,1,1,1,1.0,221.0,1.0,0.7891364,1.0,0.45306494254461693
Contrast Stuff,2022_Oct_14_1328,100,1200,1920,49,2,1.5,True,54,male,Ph,fr,223,90,0,2,1,1,1.0,222.0,1.0,0.5510575,1.0,0.42694555149181274
Contrast Stuff,2022_Oct_14_1328,100,1200,1920,49,2,1.5,True,54,male,Ph,fr,224,90,0,2,1,1,1.0,223.0,1.0,0.548434,1.0,0.42694555149181274
Contrast Stuff,2022_Oct_14_1328,100,1200,1920,49,2,1.5,True,54,male,Ph,fr,225,90,0,1,1,1,1.0,224.0,1.0,0.4788194,1.0,0.4441855946962907
Contrast Stuff,2022_Oct_14_1328,100,1200,1920,49,2,1.5,True,54,male,Ph,fr,226,90,0,2,0,1,1.0,225.0,0.0,0.8047388,1.0,0.42694555149181274
Contrast Stuff,2022_Oct_14_1328,100,1200,1920,49,2,1.5,True,54,male,Ph,fr,227,90,0,1,1,1,1.0,226.0,1.0,0.5079423,1.0,0.43548026785645116
Contrast Stuff,2022_Oct_14_1328,100,1200,1920,49,2,1.5,True,54,male,Ph,fr,228,90,0,2,1,1,1.0,227.0,1.0,0.6755747,1.0,0.41857810191008316
Contrast Stuff,2022_Oct_14_1328,100,1200,1920,49,2,1.5,True,54,male,Ph,fr,229,90,0,1,0,1,1.0,228.0,0.0,0.6693052,1.0,0.42694555149181274
Contrast Stuff,2022_Oct_14_1328,100,1200,1920,49,2,1.5,True,54,male,Ph,fr,230,90,0,2,1,1,1.0,229.0,1.0,0.518295,1.0,0.41857810191008316
Contrast Stuff,2022_Oct_14_1328,100,1200,1920,49,2,1.5,True,54,male,Ph,fr,231,90,0,2,0,1,1.0,230.0,0.0,1.4040346,1.0,0.41857810191008316
Contrast Stuff,2022_Oct_14_1328,100,1200,1920,49,2,1.5,True,54,male,Ph,fr,232,90,0,2,0,1,1.0,231.0,1.0,0.9298534,0.0,0.41037464094999004
Contrast Stuff,2022_Oct_14_1328,100,1200,1920,49,2,1.5,True,54,male,Ph,fr,233,90,0,2,0,1,1.0,232.0,0.0,0.6157637,1.0,0.42694555149181274
Contrast Stuff,2022_Oct_14_1328,100,1200,1920,49,2,1.5,True,54,male,Ph,fr,234,90,0,1,0,1,1.0,233.0,0.0,1.4547033,1.0,0.42694555149181274
Contrast Stuff,2022_Oct_14_1328,100,1200,1920,49,2,1.5,True,54,male,Ph,fr,235,90,0,1,0,1,1.0,234.0,0.0,0.7457408,1.0,0.41857810191008316
Contrast Stuff,2022_Oct_14_1328,100,1200,1920,49,2,1.5,True,54,male,Ph,fr,236,90,0,1,1,1,1.0,235.0,1.0,0.7902898,1.0,0.41037464094999004
Contrast Stuff,2022_Oct_14_1328,100,1200,1920,49,2,1.5,True,54,male,Ph,fr,237,90,0,1,0,1,1.0,236.0,0.0,1.4431978,1.0,0.40233195469697436
Contrast Stuff,2022_Oct_14_1328,100,1200,1920,49,2,1.5,True,54,male,Ph,fr,238,90,0,2,1,1,1.0,237.0,1.0,0.4399637,1.0,0.42694555149181274
Contrast Stuff,2022_Oct_14_1328,100,1200,1920,49,2,1.5,True,54,male,Ph,fr,239,90,0,1,0,1,1.0,238.0,0.0,0.7573767,1.0,0.3944468922240608
Contrast Stuff,2022_Oct_14_1328,100,1200,1920,49,2,1.5,True,54,male,Ph,fr,240,90,0,1,0,1,1.0,239.0,0.0,1.511803,1.0,0.38671636435739903
Contrast Stuff,2022_Oct_14_1328,100,1200,1920,49,2,1.5,True,54,male,Ph,fr,241,0,0,2,1,2,1.0,240.0,1.0,1.4162079,1.0,0.14092795004371353
Contrast Stuff,2022_Oct_14_1328,100,1200,1920,49,2,1.5,True,54,male,Ph,fr,242,0,0,2,0,2,1.0,241.0,0.0,1.553562,1.0,0.13816598774541355
Contrast Stuff,2022_Oct_14_1328,100,1200,1920,49,2,1.5,True,54,male,Ph,fr,243,0,0,2,1,2,1.0,242.0,1.0,0.5592599,1.0,0.1354581554882792
Contrast Stuff,2022_Oct_14_1328,100,1200,1920,49,2,1.5,True,54,male,Ph,fr,244,0,0,1,0,2,1.0,243.0,0.0,0.7116079,1.0,0.07480411710528782
Contrast Stuff,2022_Oct_14_1328,100,1200,1920,49,2,1.5,True,54,male,Ph,fr,245,0,0,1,1,2,1.0,244.0,1.0,0.514999,1.0,0.07333807611669522
Contrast Stuff,2022_Oct_14_1328,100,1200,1920,49,2,1.5,True,54,male,Ph,fr,246,0,0,2,0,2,1.0,245.0,0.0,0.5306554,1.0,0.1276489338905576
Contrast Stuff,2022_Oct_14_1328,100,1200,1920,49,2,1.5,True,54,male,Ph,fr,247,0,0,2,0,2,1.0,246.0,1.0,0.6971481,0.0,0.12269453383446513
Contrast Stuff,2022_Oct_14_1328,100,1200,1920,49,2,1.5,True,54,male,Ph,fr,248,0,0,1,1,2,1.0,247.0,1.0,0.6127305,1.0,0.07190076718541984
Contrast Stuff,2022_Oct_14_1328,100,1200,1920,49,2,1.5,True,54,male,Ph,fr,249,0,0,2,0,2,1.0,248.0,1.0,0.654042,0.0,0.14092795004371353
Contrast Stuff,2022_Oct_14_1328,100,1200,1920,49,2,1.5,True,54,male,Ph,fr,250,0,0,2,1,2,1.0,249.0,1.0,0.6152515,1.0,0.14661861467057924
Contrast Stuff,2022_Oct_14_1328,100,1200,1920,49,2,1.5,True,54,male,Ph,fr,251,0,0,1,1,2,1.0,250.0,1.0,0.6088319,1.0,0.07190076718541984
Contrast Stuff,2022_Oct_14_1328,100,1200,1920,49,2,1.5,True,54,male,Ph,fr,252,0,0,2,1,2,1.0,251.0,1.0,0.465332,1.0,0.14661861467057924
Contrast Stuff,2022_Oct_14_1328,100,1200,1920,49,2,1.5,True,54,male,Ph,fr,253,0,0,1,0,2,1.0,252.0,1.0,0.5213188,0.0,0.07049162720911727
Contrast Stuff,2022_Oct_14_1328,100,1200,1920,49,2,1.5,True,54,male,Ph,fr,254,0,0,1,1,2,1.0,253.0,1.0,0.6432989,1.0,0.07480411710528782
Contrast Stuff,2022_Oct_14_1328,100,1200,1920,49,2,1.5,True,54,male,Ph,fr,255,0,0,2,0,2,1.0,254.0,1.0,0.7093728,0.0,0.14661861467057924
Contrast Stuff,2022_Oct_14_1328,100,1200,1920,49,2,1.5,True,54,male,Ph,fr,256,0,0,2,0,2,1.0,255.0,0.0,0.7835448,1.0,0.14954954646180463
Contrast Stuff,2022_Oct_14_1328,100,1200,1920,49,2,1.5,True,54,male,Ph,fr,257,0,0,2,1,2,1.0,256.0,1.0,0.8302341,1.0,0.14954954646180463
Contrast Stuff,2022_Oct_14_1328,100,1200,1920,49,2,1.5,True,54,male,Ph,fr,258,0,0,1,1,2,1.0,257.0,1.0,0.6232924,1.0,0.07480411710528782
Contrast Stuff,2022_Oct_14_1328,100,1200,1920,49,2,1.5,True,54,male,Ph,fr,259,0,0,1,0,2,1.0,258.0,1.0,0.6370999,0.0,0.07333807611669522
Contrast Stuff,2022_Oct_14_1328,100,1200,1920,49,2,1.5,True,54,male,Ph,fr,260,0,0,2,0,2,1.0,259.0,1.0,0.7308472,0.0,0.14954954646180463
Contrast Stuff,2022_Oct_14_1328,100,1200,1920,49,2,1.5,True,54,male,Ph,fr,261,0,0,1,1,2,1.0,260.0,1.0,0.4752736,1.0,0.0778247041713946
Contrast Stuff,2022_Oct_14_1328,100,1200,1920,49,2,1.5,True,54,male,Ph,fr,262,0,0,1,0,2,1.0,261.0,1.0,0.5264735,0.0,0.07629946451005658
Contrast Stuff,2022_Oct_14_1328,100,1200,1920,49,2,1.5,True,54,male,Ph,fr,263,0,0,1,1,2,1.0,262.0,1.0,0.8254694,1.0,0.07938043364074708
Contrast Stuff,2022_Oct_14_1328,100,1200,1920,49,2,1.5,True,54,male,Ph,fr,264,0,0,2,0,2,1.0,263.0,1.0,0.8437788,0.0,0.15253906809296364
Contrast Stuff,2022_Oct_14_1328,100,1200,1920,49,2,1.5,True,54,male,Ph,fr,265,0,0,1,1,2,1.0,264.0,1.0,0.7862902,1.0,0.07938043364074708
Contrast Stuff,2022_Oct_14_1328,100,1200,1920,49,2,1.5,True,54,male,Ph,fr,266,0,0,1,1,2,1.0,265.0,1.0,0.7051031,1.0,0.07938043364074708
Contrast Stuff,2022_Oct_14_1328,100,1200,1920,49,2,1.5,True,54,male,Ph,fr,267,0,0,2,0,2,1.0,266.0,1.0,0.6984119,0.0,0.15869858917265317
Contrast Stuff,2022_Oct_14_1328,100,1200,1920,49,2,1.5,True,54,male,Ph,fr,268,0,0,1,1,2,1.0,267.0,1.0,0.5227518,1.0,0.0778247041713946
Contrast Stuff,2022_Oct_14_1328,100,1200,1920,49,2,1.5,True,54,male,Ph,fr,269,0,0,2,0,2,1.0,268.0,0.0,0.7706152,1.0,0.1618710017702884
Contrast Stuff,2022_Oct_14_1328,100,1200,1920,49,2,1.5,True,54,male,Ph,fr,270,0,0,1,1,2,1.0,269.0,1.0,0.6042695,1.0,0.0778247041713946
Contrast Stuff,2022_Oct_14_1328,100,1200,1920,49,2,1.5,True,54,male,Ph,fr,271,0,0,1,0,2,1.0,270.0,0.0,1.5094622,1.0,0.0778247041713946
Contrast Stuff,2022_Oct_14_1328,100,1200,1920,49,2,1.5,True,54,male,Ph,fr,272,0,0,1,0,2,1.0,271.0,1.0,0.5951913,0.0,0.07629946451005658
Contrast Stuff,2022_Oct_14_1328,100,1200,1920,49,2,1.5,True,54,male,Ph,fr,273,0,0,1,0,2,1.0,272.0,0.0,0.6014502,1.0,0.07938043364074708
Contrast Stuff,2022_Oct_14_1328,100,1200,1920,49,2,1.5,True,54,male,Ph,fr,274,0,0,1,1,2,1.0,273.0,1.0,0.5045206,1.0,0.07938043364074708
Contrast Stuff,2022_Oct_14_1328,100,1200,1920,49,2,1.5,True,54,male,Ph,fr,275,0,0,1,1,2,1.0,274.0,1.0,0.6835432,1.0,0.07938043364074708
Contrast Stuff,2022_Oct_14_1328,100,1200,1920,49,2,1.5,True,54,male,Ph,fr,276,0,0,2,0,2,1.0,275.0,0.0,0.7557526,1.0,0.1618710017702884
Contrast Stuff,2022_Oct_14_1328,100,1200,1920,49,2,1.5,True,54,male,Ph,fr,277,0,0,2,0,2,1.0,276.0,0.0,0.7114448,1.0,0.1618710017702884
Contrast Stuff,2022_Oct_14_1328,100,1200,1920,49,2,1.5,True,54,male,Ph,fr,278,0,0,2,1,2,1.0,277.0,1.0,0.5933601,1.0,0.15869858917265317
Contrast Stuff,2022_Oct_14_1328,100,1200,1920,49,2,1.5,True,54,male,Ph,fr,279,0,0,2,0,2,1.0,278.0,0.0,0.6425748,1.0,0.15869858917265317
Contrast Stuff,2022_Oct_14_1328,100,1200,1920,49,2,1.5,True,54,male,Ph,fr,280,0,0,1,1,2,1.0,279.0,1.0,0.4778896,1.0,0.0778247041713946
Contrast Stuff,2022_Oct_14_1328,100,1200,1920,49,2,1.5,True,54,male,Ph,fr,281,0,0,1,0,2,1.0,280.0,0.0,0.7298667,1.0,0.0778247041713946
Contrast Stuff,2022_Oct_14_1328,100,1200,1920,49,2,1.5,True,54,male,Ph,fr,282,0,0,1,1,2,1.0,281.0,1.0,0.4903205,1.0,0.06775565667529103
Contrast Stuff,2022_Oct_14_1328,100,1200,1920,49,2,1.5,True,54,male,Ph,fr,283,0,0,1,0,2,1.0,282.0,0.0,0.4786876,1.0,0.06775565667529103
Contrast Stuff,2022_Oct_14_1328,100,1200,1920,49,2,1.5,True,54,male,Ph,fr,284,0,0,1,0,2,1.0,283.0,1.0,0.5333718,0.0,0.06642775423169728
Contrast Stuff,2022_Oct_14_1328,100,1200,1920,49,2,1.5,True,54,male,Ph,fr,285,0,0,1,1,2,1.0,284.0,1.0,0.8001628,1.0,0.0778247041713946
Contrast Stuff,2022_Oct_14_1328,100,1200,1920,49,2,1.5,True,54,male,Ph,fr,286,0,0,2,0,2,1.0,285.0,0.0,0.5976663,1.0,0.15869858917265317
Contrast Stuff,2022_Oct_14_1328,100,1200,1920,49,2,1.5,True,54,male,Ph,fr,287,0,0,1,0,2,1.0,286.0,0.0,0.6613023,1.0,0.06911010412134794
Contrast Stuff,2022_Oct_14_1328,100,1200,1920,49,2,1.5,True,54,male,Ph,fr,288,0,0,2,1,2,1.0,287.0,1.0,0.4915152,1.0,0.15869858917265317
Contrast Stuff,2022_Oct_14_1328,100,1200,1920,49,2,1.5,True,54,male,Ph,fr,289,0,0,1,0,2,1.0,288.0,0.0,0.5353965,1.0,0.06775565667529103
Contrast Stuff,2022_Oct_14_1328,100,1200,1920,49,2,1.5,True,54,male,Ph,fr,290,0,0,2,1,2,1.0,289.0,1.0,0.4869516,1.0,0.1555883507852197
Contrast Stuff,2022_Oct_14_1328,100,1200,1920,49,2,1.5,True,54,male,Ph,fr,291,0,0,2,1,2,1.0,290.0,1.0,0.697195,1.0,0.1555883507852197
Contrast Stuff,2022_Oct_14_1328,100,1200,1920,49,2,1.5,True,54,male,Ph,fr,292,0,0,1,1,2,1.0,291.0,1.0,0.5140574,1.0,0.06775565667529103
Contrast Stuff,2022_Oct_14_1328,100,1200,1920,49,2,1.5,True,54,male,Ph,fr,293,0,0,2,1,2,1.0,292.0,1.0,0.5720339,1.0,0.1555883507852197
